batch_id,review_id,clause_id_final,clause_text,clause_text_normalized,split_source,sentiment_polarity_hint,same_aspect_mixed_flag,different_aspect_mixed_flag,keep_for_absa,need_human_review,llm_confidence,need_human_review_original,has_extended_flags,in_iaa_gold_sample,annotation_source,aspect_hint_llm,complaint_severity_llm,praise_type_llm,contains_green_signal_llm,hedge_type_llm,aspect_hint,complaint_severity,praise_type,contains_green_signal,hedge_type,aspect_hint_source,complaint_severity_source,praise_type_source,contains_green_signal_source,hedge_type_source,green_skepticism_detail_llm,extended_source_batch_id
batch_072,64.1171,64.1171_c1,"mỹ tâm chính thức thông báo về liveshow siêu xịn ở hạ long: view nhìn ra biển ngắm hoàng hôn, kéo dài 4 tiếng, âm nhạc rất chill. liveshow my soul 1981 season 2 của mỹ tâm sẽ chính thức diễn ra vào ngày 9 12 2023 trên bờ biển tuyệt đẹp của hạ long. trong không gian siêu đẹp và chill xung quanh khu vực ngọn hải đăng, khán giả sẽ được tận hưởng những giai điệu ngọt ngào dưới ánh hoàng hôn cho đến khi đêm xuống. số vé giới hạn sẽ được mở bán sớm trên ứng dụng ngân hàng số cake bắt đầu từ 20h ngày 19 11 2023. thông tin đêm nhạc: - thời gian: 17h - 21h ngày 9 12 2023 - địa điểm: khu vực ngọn hải đăng, đường kỳ quan, phường bãi cháy, tp. hạ long - các hạng vé: ga, standard, deluxe, vip, vvip, svip - giá vé: 1.00.00đ - 4.500.00đ - ngày mở bán vé sớm: 20h ngày 19 11 2023","mỹ tâm chính thức thông báo về liveshow siêu xịn ở hạ long: view nhìn ra biển ngắm hoàng hôn, kéo dài 4 tiếng, âm nhạc rất chill. liveshow my soul 1981 season 2 của mỹ tâm sẽ chính thức diễn ra vào ngày 9 12 2023 trên bờ biển tuyệt đẹp của hạ long. trong không gian siêu đẹp và chill xung quanh khu vực ngọn hải đăng, khán giả sẽ được tận hưởng những giai điệu ngọt ngào dưới ánh hoàng hôn cho đến khi đêm xuống. số vé giới hạn sẽ được mở bán sớm trên ứng dụng ngân hàng số cake bắt đầu từ 20h ngày 19 11 2023. thông tin đêm nhạc: - thời gian: 17h - 21h ngày 9 12 2023 - địa điểm: khu vực ngọn hải đăng, đường kỳ quan, phường bãi cháy, tp. hạ long - các hạng vé: ga, standard, deluxe, vip, vvip, svip - giá vé: 1.00.00đ - 4.500.00đ - ngày mở bán vé sớm: 20h ngày 19 11 2023",kept_43b,NEU,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1172,64.1172_c1,"những điều nhìn thấy chưa chắc là sự thật một cô gái 25 tuổi thông thạo tiếng anh, tiếng hàn, giỏi tiếng trung, đỗ hanu, thường xuyên khoe cuộc sống xa hoa khiến bố mẹ tự hào, bạn bè ngưỡng mộ..ai ngờ cô lại là quản lý cấp cao, người đã lên kịch bản l.ừa đ.ảo hơn 1.00 tỷ đồng của 13.00 bị hại trên cả nước trong nửa năm qua","những điều nhìn thấy chưa chắc là sự thật một cô gái 25 tuổi thông thạo tiếng anh, tiếng hàn, giỏi tiếng trung, đỗ hanu, thường xuyên khoe cuộc sống xa hoa khiến bố mẹ tự hào, bạn bè ngưỡng mộ..ai ngờ cô lại là quản lý cấp cao, người đã lên kịch bản l.ừa đ.ảo hơn 1.00 tỷ đồng của 13.00 bị hại trên cả nước trong nửa năm qua",kept_43b,NEU,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1172,64.1172_c2,"tháng 2 năm ngoái còn vội vàng chốt vé trong 3s về quê ăn tết, tháng 1 năm nay vừa đặt chân xuống sân bay về quê thì bị công an b.ắt","tháng 2 năm ngoái còn vội vàng chốt vé trong 3s về quê ăn tết, tháng 1 năm nay vừa đặt chân xuống sân bay về quê thì bị công an b.ắt",kept_43b,NEU,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1172,64.1172_c3,ảnh: công an bắc ninh,ảnh: công an bắc ninh,kept_43b,NEU,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c1,hương vị:bình thường,hương vị:bình thường,resplit_llm,NEU,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,none,False,none,A1_product,none,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_070
batch_072,64.1194,64.1194_c2,bao bì mẫu mã:bình thường,bao bì mẫu mã:bình thường,resplit_llm,NEU,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,none,False,none,A2_label,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_006
batch_072,64.1194,64.1194_c3,"mình thấy shopee mall nên mình tin tưởng, đặt 2 túi size lớn","mình thấy shopee mall nên mình tin tưởng, đặt 2 túi size lớn",resplit_llm,POS,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c4,vậy mà khi nhận được thì như hình vậy nè,vậy mà khi nhận được thì như hình vậy nè,resplit_llm,NEG,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c5,size to thì mình mong hạt được chất lượng,size to thì mình mong hạt được chất lượng,kept_43b,NEU,False,False,True,False,high,True,True,False,llm_extended,A2_label,none,product,False,wishful,A2_label,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_022
batch_072,64.1194,64.1194_c6,mắc hơn xíu cũng không sao,mắc hơn xíu cũng không sao,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c7,nhưng cuối cùng thì không như mình mong đợi,nhưng cuối cùng thì không như mình mong đợi,kept_43b,NEG,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c8,thất vọng,thất vọng,kept_43b,NEG,False,False,True,False,high,True,True,True,human_gold_iaa_override,A1_product,strong,none,False,none,A1_product,moderate,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_096
batch_072,64.1194,64.1194_c9,"vị của hạt cũng nhạt toẹt, không ngon như những loại maca mình từng ăn","vị của hạt cũng nhạt toẹt, không ngon như những loại maca mình từng ăn",kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,product,False,softener,A1_product,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_012
batch_072,64.1194,64.1194_c10,shop đóng gói thùng hàng cũng rất hời hợt,shop đóng gói thùng hàng cũng rất hời hợt,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,moderate,none,False,softener,A3_logistics,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_042
batch_072,64.1194,64.1194_c11,ban đầu nhận hàng mình đã không ưng,ban đầu nhận hàng mình đã không ưng,kept_43b,NEG,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c12,nhưng nghĩ thôi kệ nên không chụp hình lại,nhưng nghĩ thôi kệ nên không chụp hình lại,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c13,mình nghĩ bên trong chất lượng là được,mình nghĩ bên trong chất lượng là được,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c14,cũng không định complain làm gì,cũng không định complain làm gì,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c15,nhưng khi mở túi ra dùng thử thì mình phải ngoi lên đây để feedback sản phẩm của shop,nhưng khi mở túi ra dùng thử thì mình phải ngoi lên đây để feedback sản phẩm của shop,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_072,64.1194,64.1194_c16,chắc đây là lần đầu cũng như lần cuối mình đặt hàng của shop,chắc đây là lần đầu cũng như lần cuối mình đặt hàng của shop,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,none,False,softener,A5_price,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_076
batch_072,64.1286,64.1286_c1,hạt để 2 tuần nó bám hạt gì nhỏ nhỏ sợ hãi,hạt để 2 tuần nó bám hạt gì nhỏ nhỏ sợ hãi,kept_43b,NEG,False,False,True,False,medium,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_054
batch_074,64.155,64.155_c1,ăn cũng tạm được,ăn cũng tạm được,kept_43b,NEU,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_039
batch_074,64.1562,64.1562_c1,cũng được,cũng được,kept_43b,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_074,64.1603,64.1603_c1,bình thường,bình thường,kept_43b,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_074,64.439,64.439_c1,hương vị:chưa biết,hương vị:chưa biết,resplit_llm,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_074,64.439,64.439_c2,"shop cân đủ khối lượng, trừ vỏ đi còn đúng 500g mỗi túi","shop cân đủ khối lượng, trừ vỏ đi còn đúng 500g mỗi túi",kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A4_service,strong,service,False,none,A4_service,strong,service,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_012
batch_074,64.439,64.439_c3,hạt thì có hạt to nhỏ lẫn nhau,hạt thì có hạt to nhỏ lẫn nhau,kept_43b,NEU,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,none,none,False,none,A1_product,none,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_030
batch_074,64.439,64.439_c4,"trên bao bì shop tick luôn loại size mà mang tặng thì hơi kì nếu mua loại nhỏ chẳng hạn, shop có thể note tạm ở đâu khác","trên bao bì shop tick luôn loại size mà mang tặng thì hơi kì nếu mua loại nhỏ chẳng hạn, shop có thể note tạm ở đâu khác",merged_llm,NEG,False,False,True,False,high,False,True,True,human_gold_iaa_override,A2_label,moderate,none,False,conditional,A4_service,mild,none,False,conditional,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_001
batch_074,64.439,64.439_c5,chưa ăn không biết vị sao,chưa ăn không biết vị sao,kept_43b,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_074,64.439,64.439_c6,nhưng thấy đóng gói cũng ok,nhưng thấy đóng gói cũng ok,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,moderate,product,False,softener,A3_logistics,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_006
batch_074,64.439,64.439_c7,có tên công ty rõ ràng,có tên công ty rõ ràng,kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,none,product,False,none,A2_label,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_022
batch_074,65.1077,65.1077_c1,hương vị:good,hương vị:good,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_105
batch_074,65.1123,65.1123_c1,hương vị:rau cua ăn được,hương vị:rau cua ăn được,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_089
batch_074,65.1123,65.1123_c2,",ăn hết ủng hộ tiếp",",ăn hết ủng hộ tiếp",resplit_llm,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_074,65.1123,65.1123_c3,",qưertoahsjdbdndjdjdnđ",",qưertoahsjdbdndjdjdnđ",resplit_llm,NEU,False,False,False,True,low,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_074,65.1138,65.1138_c1,"chụp ảnh noel siêu xinh cho bé chỉ từ 1.xxk chào mừng bé yêu đến với thế giới EMOJI_POS mùa noel đầu tiên của bé thật đặc biệt tone noel sang xịn mịn, nhìn là mê yuumi giúp bố mẹ có bộ ảnh giáng sinh cực xinh cho bé, chụp nhanh bé vui ảnh siêu đáng yêu tại sao bố mẹ chọn yuumi studio: concept noel đẹp setup sẵn không cần chuẩn bị gì có sẵn trang phục phụ kiện tạo dáng cho bé trả file nhanh trong ngày nhắn tin ngay để được tư vấn giữ lịch chụp đẹp nhất noel này -- cơ sở 3: 135 phố tây sơn tt phùng đan phượng hà nội [PHONE] yuumibabystudio newborn baby family picnic pregnantphoto chụpảnhchobé chụpảnhsơsinh chụpảnhgiađình chụpdãngoại chụpảnh yuumibabystudio yuumistudio chụpảnhbầu","chụp ảnh noel siêu xinh cho bé chỉ từ 1.xxk chào mừng bé yêu đến với thế giới emoji_pos mùa noel đầu tiên của bé thật đặc biệt tone noel sang xịn mịn, nhìn là mê yuumi giúp bố mẹ có bộ ảnh giáng sinh cực xinh cho bé, chụp nhanh bé vui ảnh siêu đáng yêu tại sao bố mẹ chọn yuumi studio: concept noel đẹp setup sẵn không cần chuẩn bị gì có sẵn trang phục phụ kiện tạo dáng cho bé trả file nhanh trong ngày nhắn tin ngay để được tư vấn giữ lịch chụp đẹp nhất noel này -- cơ sở 3: 135 phố tây sơn tt phùng đan phượng hà nội [PHONE] yuumibabystudio newborn baby family picnic pregnantphoto chụpảnhchobé chụpảnhsơsinh chụpảnhgiađình chụpdãngoại chụpảnh yuumibabystudio yuumistudio chụpảnhbầu",merged_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.74,65.74_c1,"sau 1 lần bị cầm nhầm vali ở sân bay là em nhớ đời luôn, chờ đợi dài cổ 3-4 tiếng mà không được việc nên là e phải đi tìm ngay chiếc tag gắn hành lí này","sau 1 lần bị cầm nhầm vali ở sân bay là em nhớ đời luôn, chờ đợi dài cổ 3-4 tiếng mà không được việc nên là e phải đi tìm ngay chiếc tag gắn hành lí này",kept_43b,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.74,65.74_c2,"món đồ must have trong mỗi lần đi chơi, đi công tác.. luôn ạ EMOJI_POS EMOJI_POS EMOJI_POS combo 2 chiếc tag đánh dấu vali balo hästhage - hàng ikea chính hãng giá về tay chỉ 99k 2 cái hàng chuẩn chính hãng ikea siêu bền đẹp, đảm bảo hàng chính hãng, sai 1 đền 10 name tag hình ngựa dala thiết kế đơn giản với nhiều màu sắc giúp bạn dễ dàng tìm ra vali của mình","món đồ must have trong mỗi lần đi chơi, đi công tác.. luôn ạ emoji_pos emoji_pos emoji_pos combo 2 chiếc tag đánh dấu vali balo hästhage - hàng ikea chính hãng giá về tay chỉ 99k 2 cái hàng chuẩn chính hãng ikea siêu bền đẹp, đảm bảo hàng chính hãng, sai 1 đền 10 name tag hình ngựa dala thiết kế đơn giản với nhiều màu sắc giúp bạn dễ dàng tìm ra vali của mình",kept_43b,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.74,65.74_c3,"trên miếng tag có thể viết tên, sdt và địa chỉ nếu có bị thất lạc thì việc tìm lại cũng dễ dàng hơn","trên miếng tag có thể viết tên, sdt và địa chỉ nếu có bị thất lạc thì việc tìm lại cũng dễ dàng hơn",kept_43b,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.778,65.778_c1,hương vị:ngon,hương vị:ngon,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.778,65.778_c2,bao bì mẫu mã:đẹp,bao bì mẫu mã:đẹp,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.778,65.778_c3,việc chính dẫn đầu xu thế trẻ chúng ta đã vừa đến với chồng chồng mà khổ khổ của giải thưởng và trước khi đến với ba cha. quan trọng nhất đó là các trưởng nhóm và toàn năng anh trai pass file cùng với lại áo quần trắng toàn thể quý vị và các bạn chúng ta sẽ dành cho tất cả những cái ê kíp ở đằng sau lưng những người đã từng hỗ trợ để chúng ta có một anh chạy xe anh hoàn mỹ như ngày hôm nay chắc có lẽ là quý vị sẽ không thể thấy được họ cho sân khấu công sức đóng góp rất là lặng thầm và chúng tôi hy vọng là nhân cơ hội này để gửi lời tri ân đầu tiên chúng tôi xin mời lên sân khấu nhận những người được sướng tên sau đây đó là đạo diễn của chương trình anh trai,việc chính dẫn đầu xu thế trẻ chúng ta đã vừa đến với chồng chồng mà khổ khổ của giải thưởng và trước khi đến với ba cha. quan trọng nhất đó là các trưởng nhóm và toàn năng anh trai pass file cùng với lại áo quần trắng toàn thể quý vị và các bạn chúng ta sẽ dành cho tất cả những cái ê kíp ở đằng sau lưng những người đã từng hỗ trợ để chúng ta có một anh chạy xe anh hoàn mỹ như ngày hôm nay chắc có lẽ là quý vị sẽ không thể thấy được họ cho sân khấu công sức đóng góp rất là lặng thầm và chúng tôi hy vọng là nhân cơ hội này để gửi lời tri ân đầu tiên chúng tôi xin mời lên sân khấu nhận những người được sướng tên sau đây đó là đạo diễn của chương trình anh trai,resplit_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.787,65.787_c1,gia ca phai chang,gia ca phai chang,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A5_price,none,value,False,none,A5_price,none,value,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_036
batch_077,65.787,65.787_c2,chat luong đỉnh của chop nha,chat luong đỉnh của chop nha,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_062
batch_077,65.93,65.93_c1,hương vị:mlem mlem,hương vị:mlem mlem,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c2,shop làm ăn rất chất lượng từ sản phẩm đến dịch vụ,shop làm ăn rất chất lượng từ sản phẩm đến dịch vụ,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c3,hứa ủng hộ shop lâu dài nè,hứa ủng hộ shop lâu dài nè,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c4,không còn lời nào để diễn ra được chất lượng của shop nữa,không còn lời nào để diễn ra được chất lượng của shop nữa,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c5,quá ư là đẹp và dễ thương đi mà,quá ư là đẹp và dễ thương đi mà,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c6,mình mua đúng đợt giảm giá,mình mua đúng đợt giảm giá,resplit_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c7,sản phẩm được mình bỏ vào giỏ hàng bấy lâu nay giờ cũng cầm được trên tay rồi,sản phẩm được mình bỏ vào giỏ hàng bấy lâu nay giờ cũng cầm được trên tay rồi,resplit_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c8,mua về mà cả nhà,mua về mà cả nhà,resplit_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c9,bạn bè các thứ cứ khen là mua ở đâu mà rẻ mà đẹp vậy,bạn bè các thứ cứ khen là mua ở đâu mà rẻ mà đẹp vậy,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c10,ngại lắm luôn á,ngại lắm luôn á,resplit_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c11,không biết mọi người sao chứ mình thấy những sản phẩm được bày bán ở shop này vô cùng chất lượng,không biết mọi người sao chứ mình thấy những sản phẩm được bày bán ở shop này vô cùng chất lượng,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c12,và giá cả lại hợp lý lắm luôn á,và giá cả lại hợp lý lắm luôn á,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c13,đã mua lần này là lần thứ 3 rồi,đã mua lần này là lần thứ 3 rồi,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,65.93,65.93_c14,sản phẩm vẫn chất lượng như những ngày đầu,sản phẩm vẫn chất lượng như những ngày đầu,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.1058,67.1058_c1,"ăn dai dai như thạch rau câu,","ăn dai dai như thạch rau câu,",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_030
batch_077,67.1058,67.1058_c2,"ai giảm cân nên ăn,","ai giảm cân nên ăn,",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_078
batch_077,67.1058,67.1058_c3,"nấu bún, xào, trộn đều được","nấu bún, xào, trộn đều được",resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_093
batch_077,67.1087,67.1087_c1,tên sản phẩm bún nưa thành phần nước bột nưa chất điều chỉnhđộ,tên sản phẩm bún nưa thành phần nước bột nưa chất điều chỉnhđộ,kept_43b,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c1,bao bì mẫu mã: shop phục vụ tuyệt vời,bao bì mẫu mã: shop phục vụ tuyệt vời,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c2,hương vị: shop phục vụ tuyệt vời,hương vị: shop phục vụ tuyệt vời,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c3,shop phục vụ tuyệt vời,shop phục vụ tuyệt vời,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c4,"sản phẩm y như mô tả,","sản phẩm y như mô tả,",resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c5,chất lượng vượt mong đợi,chất lượng vượt mong đợi,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c6,đóng gói rất cẩn thận,đóng gói rất cẩn thận,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c7,giao hàng nhanh chóng dù mình đặt ở xa,giao hàng nhanh chóng dù mình đặt ở xa,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c8,rất hài lòng,rất hài lòng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c9,chắc chắn sẽ quay lại ủng hộ shop lần sau,chắc chắn sẽ quay lại ủng hộ shop lần sau,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_077,67.132,67.132_c10,cảm ơn shop nhiều,cảm ơn shop nhiều,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
