batch_id,review_id,clause_id_final,clause_text,clause_text_normalized,split_source,sentiment_polarity_hint,same_aspect_mixed_flag,different_aspect_mixed_flag,keep_for_absa,need_human_review,llm_confidence,need_human_review_original,has_extended_flags,in_iaa_gold_sample,annotation_source,aspect_hint_llm,complaint_severity_llm,praise_type_llm,contains_green_signal_llm,hedge_type_llm,aspect_hint,complaint_severity,praise_type,contains_green_signal,hedge_type,aspect_hint_source,complaint_severity_source,praise_type_source,contains_green_signal_source,hedge_type_source,green_skepticism_detail_llm,extended_source_batch_id,split_x,pred_aspect,split_y,silver_aspect,silver_sentiment,pred_sentiment,pred_sentiment_raw,confidence
batch_075,65.1345,65.1345_c2,đóng gói cẩn thận,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_105,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9195
batch_075,65.1412,65.1412_c2,sản phẩm chất lượng,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_010,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_075,65.1422,65.1422_c1,giao hàng nhanh,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_064,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9195
batch_075,65.1422,65.1422_c2,shop đóng gói kỹ,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_050,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9195
batch_075,65.1422,65.1422_c3,sản phẩm đúng như mô tả,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A2_label,none,product,False,none,A2_label,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_024,train,A2_label,train,A2_label,POS,POS,POS,0.9195
batch_075,65.1501,65.1501_c1,mua nhiều lần ở shop này,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A4_service,none,service,False,none,A4_service,none,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_021,train,A4_service,train,A4_service,POS,POS,POS,0.9195
batch_075,65.1501,65.1501_c2,sản phẩm chất lượng,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_102,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_082,68.1392,68.1392_c1,ăn được,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_010,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_082,68.1453,68.1453_c1,hương vị:bình thường,,kept_43b,NEU,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,none,False,none,A1_product,none,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_029,train,A1_product,train,A1_product,NEU,POS,POS,0.9195
batch_082,68.1474,68.1474_c1,cũng tàm tạm,,kept_43b,NEU,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_045,train,A1_product,train,A1_product,NEU,POS,POS,0.9195
batch_127,88.1849,88.1849_c1,dễ uống,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_078,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_127,88.1853,88.1853_c1,chả có gì để chê cả,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_065,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_127,88.194,88.194_c1,uống mát lắm,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_052,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_131,89.341,89.341_c1,hạt kê nếp vàng dùng nấu chung với cháo cho bé bổ sung dinh dưỡng,,kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,strong,product,False,none,A1_product,strong,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_090,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_131,89.485,89.485_c1,sản phẩm sử dụng được lần sau sẽ ủng hộ thêm,,merged_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_004,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_135,94.1313,94.1313_c1,hạt chia okeyla lắm,,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_004,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_135,94.1334,94.1334_c1,mận nhà em thường bị vài quả,,resplit_llm,NEG,False,False,True,False,medium,False,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_093,train,A1_product,train,A1_product,NEG,POS,POS,0.9195
batch_135,94.1405,94.1405_c1,hạt chia mua mấy lần thấy uống cũng được,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,product,False,softener,A1_product,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_104,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_135,94.14,94.14_c1,em cảm thấy rất hài lòng về sản phẩm của mình và giá cả phải chăng,,merged_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A5_price,none,value,False,none,A5_price,none,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_047,train,A5_price,train,A5_price,POS,POS,POS,0.9195
batch_140,95.959,95.959_c1,đến giờ mới nhận ra tại sao gu lại được mọi người mua và tin tưởng đến thế,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_024,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_140,95.971,95.971_c1,mê thật sự chắc chắn sẽ mua tiếp vào lần sau,,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_034,train,A1_product,train,A1_product,POS,POS,POS,0.9195
batch_140,96.89,96.89_c1,"sản phẩm được tặng kèm, thấy hiển thị 3 hay 6 bịch gì đó mà nhận thì chỉ có 1 bịch này",,kept_43b,NEG,False,False,True,False,high,False,True,False,llm_extended,A4_service,moderate,none,False,none,A4_service,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_017,train,A4_service,train,A4_service,NEG,POS,POS,0.9195
batch_005,105.127,105.127_c1,"mùi vị của gạo lứt, dễ uống","mùi vị của gạo lứt, dễ uống",resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,none,product,True,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_026,train,A1_product,train,A1_product,POS,POS,POS,0.9994
batch_005,105.127,105.127_c2,bỏ thêm đá uống thanh mát,bỏ thêm đá uống thanh mát,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_080,train,A1_product,train,A1_product,POS,POS,POS,0.987
batch_005,105.127,105.127_c3,dễ chịuuu,dễ chịuuu,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_056,train,A1_product,train,A1_product,POS,POS,POS,0.9997
batch_016,16.22,16.22_c1,"hương vị:ngọt, thơm nhẹ","hương vị:ngọt, thơm nhẹ",merged_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_046,train,A1_product,train,A1_product,POS,POS,POS,0.9985
batch_016,16.22,16.22_c2,"bao bì mẫu mã:bao bì đầy đủ thông tin, đóng gói tiêu chuẩn","bao bì mẫu mã:bao bì đầy đủ thông tin, đóng gói tiêu chuẩn",merged_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,product,False,none,A2_label,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_039,train,A2_label,train,A2_label,POS,POS,POS,0.9989
batch_016,16.22,16.22_c3,gạo sạch sẽ không lỗi,gạo sạch sẽ không lỗi,resplit_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa_override,A1_product,moderate,product,True,none,A1_product,moderate,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_111,train,A1_product,train,A1_product,POS,POS,POS,0.9996
batch_016,16.22,16.22_c5,"cơm nấu lên ăn ngọt, nhai kỹ bùi ngon, cả ba mẹ và vợ mình đều ăn được và khen","cơm nấu lên ăn ngọt, nhai kỹ bùi ngon, cả ba mẹ và vợ mình đều ăn được và khen",kept_43b,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,strong,product,False,none,A1_product,strong,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_098,train,A1_product,train,A1_product,POS,POS,POS,0.9995
batch_016,16.22,16.22_c7,khôi lỗi hay mọt,khôi lỗi hay mọt,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,product,False,none,A1_product,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_052,train,A1_product,train,A1_product,POS,NEG,NEG,0.9975
batch_019,2.338,2.338_c1,hương vị:dễ uống,hương vị:dễ uống,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_001,train,A1_product,train,A1_product,POS,POS,POS,0.9983
batch_019,2.338,2.338_c2,dongd gói cẩn thận,dongd gói cẩn thận,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_046,train,A3_logistics,train,A1_product,POS,POS,POS,0.9993
batch_019,2.437,2.437_c1,ăn được,ăn được,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_046,train,A1_product,train,A1_product,POS,NEU,NEU,0.5711
batch_019,2.437,2.437_c2,mà thi thoảng mik pha với sữa có mùi j lạ lắm,mà thi thoảng mik pha với sữa có mùi j lạ lắm,resplit_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_097,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9987
batch_019,2.437,2.437_c3,có một ít sạn nx :,có một ít sạn nx :,resplit_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_091,train,A1_product,train,A1_product,NEG,POS,POS,0.9997
batch_019,2.451,2.451_c1,đúng mẫu mã,đúng mẫu mã,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_114,train,A2_label,train,A1_product,POS,POS,POS,0.9983
batch_024,23.211,23.211_c1,"cho hỏi rửa nước mè ra màu đen như vậy là sao , hạt mè sao lại ra màu như , nước thứ ba vẫn đen thui","cho hỏi rửa nước mè ra màu đen như vậy là sao , hạt mè sao lại ra màu như , nước thứ ba vẫn đen thui",resplit_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_023,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9811
batch_024,23.211,23.211_c2,"mình nghĩ nhộm màu, mọi người nên cẩn thận","mình nghĩ nhộm màu, mọi người nên cẩn thận",resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,wishful,A1_product,moderate,none,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_021,train,A1_product,train,A1_product,NEG,NEU,NEU,0.9829
batch_024,24.1285,24.1285_c1,giao hàng nhanh,giao hàng nhanh,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_061,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9997
batch_024,24.1285,24.1285_c3,2 bịch hút chân không rất đẹp,2 bịch hút chân không rất đẹp,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_095,train,A3_logistics,train,A3_logistics,POS,NEU,NEU,0.9991
batch_024,24.1285,24.1285_c4,còn 1 bịch thì không được hút,còn 1 bịch thì không được hút,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_034,train,A1_product,train,A1_product,NEG,NEU,NEU,0.9581
batch_024,24.1285,24.1285_c5,thấy m.n mua nhận được quà cũng ngóng coi mình được không nhưng không thấy có gì hết :(((,thấy m.n mua nhận được quà cũng ngóng coi mình được không nhưng không thấy có gì hết :(((,merged_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_072,train,A1_product,train,A1_product,NEG,NEU,NEU,0.7195
batch_024,24.1285,24.1285_c6,ship hn-hcm giá ship gần bằng giá gạo :))),ship hn-hcm giá ship gần bằng giá gạo :))),kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,none,False,none,A5_price,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_095,train,A5_price,train,A5_price,NEG,POS,POS,0.9646
batch_024,24.1353,24.1353_c1,"livin in hn, the delivery is fast so i can received my goods soon since i orderd it","livin in hn, the delivery is fast so i can received my goods soon since i orderd it",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_031,train,A1_product,train,A1_product,POS,NEU,NEU,0.9587
batch_024,24.1353,24.1353_c2,taste nice,taste nice,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_081,train,A1_product,train,A1_product,POS,NEU,NEU,0.9173
batch_028,24.832,24.832_c1,mình đặt hoả tốc shop giao nhanh luôn,mình đặt hoả tốc shop giao nhanh luôn,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,logistics,False,none,A5_price,moderate,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_024,train,A5_price,train,A5_price,POS,POS,POS,0.9996
batch_028,24.832,24.832_c2,bao bì hộp rất đẹp,bao bì hộp rất đẹp,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,product,False,none,A2_label,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_066,train,A2_label,train,A2_label,POS,POS,POS,0.9997
batch_028,24.832,24.832_c4,mình đặt 3 loại nhưng bao bì của loại đen hữu cơ nên hơi thắc mắc nhưng shop đã giải đáp là vì hết hộp của 2 loại kia,mình đặt 3 loại nhưng bao bì của loại đen hữu cơ nên hơi thắc mắc nhưng shop đã giải đáp là vì hết hộp của 2 loại kia,merged_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa_override,A5_price,moderate,value,True,wishful,A2_label,mild,service,True,softener,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_094,train,A2_label,train,A2_label,POS,NEG,NEG,0.9562
batch_028,24.895,24.895_c1,"shipper chỗ mình quen thân thiện, thời gian nhận hàng nhanh","shipper chỗ mình quen thân thiện, thời gian nhận hàng nhanh",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_011,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9993
batch_043,34.651,34.651_c2,đã mua hàng nhiều lần và sẽ tiếp tục ủng hộ,đã mua hàng nhiều lần và sẽ tiếp tục ủng hộ,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_113,train,A1_product,train,A1_product,POS,POS,POS,0.9991
batch_046,45.123,45.123_c1,bao bì mẫu mã:đẹp,bao bì mẫu mã:đẹp,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,product,False,none,A2_label,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_030,train,A2_label,train,A2_label,POS,POS,POS,0.8707
batch_046,45.123,45.123_c3,shop thiệt dễ thương,shop thiệt dễ thương,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A4_service,none,service,False,none,A4_service,none,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_048,train,A4_service,train,A4_service,POS,POS,POS,0.9997
batch_046,45.123,45.123_c4,giao hàng nhanh,giao hàng nhanh,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_002,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9997
batch_046,45.123,45.123_c5,đóng gói kỹ,đóng gói kỹ,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_003,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9993
batch_046,45.123,45.123_c7,săn trên shopee video nên giá rẻ hơn các shop khác,săn trên shopee video nên giá rẻ hơn các shop khác,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,none,value,False,wishful,A5_price,none,value,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_024,train,A5_price,train,A5_price,POS,POS,POS,0.9992
batch_046,45.1517,45.1517_c1,"lần đầu tiên mua hàng bên shop, thấy đều đánh giá 5 sao nên tin tưởng mua luôn combo gói to, dại quá","lần đầu tiên mua hàng bên shop, thấy đều đánh giá 5 sao nên tin tưởng mua luôn combo gói to, dại quá",resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,none,False,wishful,A5_price,moderate,none,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_063,train,A5_price,train,A5_price,NEG,NEG,NEG,0.9885
batch_046,45.1517,45.1517_c2,shop chuẩn bị hàng và bên vận chuyển khá lâu,shop chuẩn bị hàng và bên vận chuyển khá lâu,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,moderate,none,False,softener,A3_logistics,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_088,train,A3_logistics,train,A3_logistics,NEG,NEG,NEG,0.9715
batch_046,45.1517,45.1517_c3,hàng nhận được lại không như mong muốn,hàng nhận được lại không như mong muốn,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,wishful,A1_product,moderate,none,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_018,train,A1_product,train,A1_product,NEG,NEG,NEG,0.998
batch_046,45.1517,45.1517_c4,táo mùi hơi chua thỉnh thoảng có quả bổ ra bị đen,táo mùi hơi chua thỉnh thoảng có quả bổ ra bị đen,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_045,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9976
batch_046,45.1517,45.1517_c6,"kỷ tử quả siêu mini, mình có ảnh so sánh mình mua shop khác và của shop có quả còn to hơn cả gấp đôi luôn","kỷ tử quả siêu mini, mình có ảnh so sánh mình mua shop khác và của shop có quả còn to hơn cả gấp đôi luôn",resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A4_service,moderate,none,False,none,A4_service,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_026,train,A4_service,train,A4_service,NEG,POS,POS,0.9975
batch_046,45.1517,45.1517_c7,shop giải thích rằng bên shop sấy mộc sấy mộ liên quan gì đến quả to quả nhỏ đâu nhỉ,shop giải thích rằng bên shop sấy mộc sấy mộ liên quan gì đến quả to quả nhỏ đâu nhỉ,resplit_llm,NEG,False,False,True,False,high,True,True,True,human_gold_iaa_override,A4_service,strong,none,False,none,A4_service,moderate,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_007,train,A4_service,train,A4_service,NEG,NEG,NEG,0.9978
batch_046,45.1517,45.1517_c10,mọi người nên cân nhắc vì giá cũng không rẻ hơn các shop khác nhưng chất lượng thì không bằng cảm nhận cá nhân của mình,mọi người nên cân nhắc vì giá cũng không rẻ hơn các shop khác nhưng chất lượng thì không bằng cảm nhận cá nhân của mình,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,value,False,wishful,A5_price,moderate,value,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_076,train,A5_price,train,A5_price,NEG,NEU,NEU,0.829
batch_047,45.2034,45.2034_c1,hương vị:nhạt nhẽo,hương vị:nhạt nhẽo,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_092,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9691
batch_047,45.2034,45.2034_c2,vô vị,vô vị,resplit_llm,NEG,False,False,True,False,high,True,True,True,human_gold_iaa_override,A1_product,strong,none,False,none,A1_product,moderate,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_040,train,A1_product,train,A1_product,NEG,NEU,NEU,0.4926
batch_047,45.2034,45.2034_c3,đặt táo sz trung mà bé tí tẹo,đặt táo sz trung mà bé tí tẹo,resplit_llm,NEG,False,False,True,False,high,True,True,True,human_gold_iaa_override,A5_price,strong,none,False,none,A1_product,moderate,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_047,train,A5_price,train,A1_product,NEG,NEG,NEG,0.8427
batch_047,45.2034,45.2034_c4,9q bằng bao thuốc lá,9q bằng bao thuốc lá,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_047,train,A1_product,train,A1_product,NEG,POS,POS,0.9855
batch_047,45.2034,45.2034_c5,đã thế còn khô nhạt nhẽo như kiểu táo non,đã thế còn khô nhạt nhẽo như kiểu táo non,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_009,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9992
batch_047,45.2034,45.2034_c7,mìn mua ở shop khác táo như này 3kg 125k mà ngọt chứ không nhạt như này,mìn mua ở shop khác táo như này 3kg 125k mà ngọt chứ không nhạt như này,merged_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,none,False,none,A5_price,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_038,train,A5_price,train,A5_price,NEG,POS,POS,0.9969
batch_047,45.2034,45.2034_c8,làm ăn bố láo,làm ăn bố láo,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_099,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9993
batch_047,45.2034,45.2034_c9,đã thế lại còn mua live tream mới được giá này chẳng wa lừa khách nói để nâng cao tầm wan trọng,đã thế lại còn mua live tream mới được giá này chẳng wa lừa khách nói để nâng cao tầm wan trọng,kept_43b,NEG,False,False,True,False,high,True,True,True,human_gold_iaa,A5_price,strong,none,False,softener,A5_price,strong,none,False,softener,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_060,train,A5_price,train,A5_price,NEG,NEG,NEG,0.9552
batch_047,45.2034,45.2034_c11,táo như này mà nói là sz trung thế sz nhỏ nó bé bằng đâu bằng viên bi hay quả trứng cá,táo như này mà nói là sz trung thế sz nhỏ nó bé bằng đâu bằng viên bi hay quả trứng cá,kept_43b,NEG,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,strong,none,False,none,A1_product,strong,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_049,train,A1_product,train,A1_product,NEG,NEG,NEG,0.6632
